"","region_name","state_name","lat_max","lat_min","lng_max","lng_min","lat_avg","lng_avg","yearly_sunlight_kwh_kw_threshold_avg","count_qualified","percent_covered","percent_qualified","number_of_panels_n","number_of_panels_s","number_of_panels_e","number_of_panels_w","number_of_panels_f","number_of_panels_median","number_of_panels_total","kw_median","kw_total","yearly_sunlight_kwh_n","yearly_sunlight_kwh_s","yearly_sunlight_kwh_e","yearly_sunlight_kwh_w","yearly_sunlight_kwh_f","yearly_sunlight_kwh_median","yearly_sunlight_kwh_total","install_size_kw_buckets_json","carbon_offset_metric_tons","existing_installs_count"
"42308",48135002502,"Texas",31.91795921,31.88600922,-102.351738,-102.3771667,31.90192223,-102.3644333,"1316.65",2093,99.95361781,97.12296984,20642,28615,22170,24786,28949,"55","125162","13.75","31290.5",7143493.155,11998272.04,7910323.496,10069491.44,11377827.13,"21324.64561","48499407.27","[[0,112],[5,386],[10,719],[15,544],[20,245],[25,47],[30,8],[35,8],[40,6],[45,2],[50,1],[55,1],[60,2],[65,2],[70,2],[75,1],[90,1],[140,1],[160,1],[200,1],[220,1],[250,1],[395,1]]",23584.60451,0
"42309",48135002503,"Texas",31.92321014,31.88962936,-102.3174973,-102.3604584,31.90624619,-102.3399124,"1316.65",1257,99.76599064,98.27990618,8487,28338,19842,28706,76631,"63","162004","15.75","40501",2873710.713,11960855.34,6924670.884,11582968.51,30335169.28,"24343.17739","63677374.72","[[0,79],[5,213],[10,306],[15,221],[20,126],[25,69],[30,39],[35,25],[40,25],[45,26],[50,28],[55,5],[60,8],[65,4],[70,5],[80,4],[85,8],[90,7],[95,4],[100,2],[105,5],[110,2],[115,2],[120,1],[125,1],[135,2],[140,2],[145,2],[160,3],[170,4],[185,1],[190,1],[200,1],[215,1],[220,1],[225,2],[260,1],[270,1],[285,1],[295,1],[320,2],[330,1],[355,1],[380,1],[385,1],[405,1],[420,1],[430,1],[460,1],[465,1],[505,1],[995,6]]",30965.4444,2
"42310",48135002700,"Texas",31.8993206,31.82663918,-102.4147186,-102.5863571,31.86598206,-102.5121536,"1316.653126",984,92.97297297,81.72757475,4599,7559,6544,7764,54176,"50","80642","12.5","20160.5",1603552.624,3217505.974,2346759.425,3176922.781,21618795.47,"19610.68618","31963536.27","[[0,141],[5,236],[10,205],[15,141],[20,82],[25,56],[30,29],[35,18],[40,10],[45,5],[50,8],[55,5],[60,5],[65,2],[70,9],[75,2],[80,2],[85,6],[90,2],[95,1],[105,2],[120,2],[125,2],[135,1],[155,1],[160,2],[170,1],[175,1],[210,1],[215,1],[235,1],[255,1],[430,1],[640,1],[865,1]]",15543.43453,2
"42311",48135002801,"Texas",31.84193993,31.76099968,-102.4790497,-102.5625,31.80306625,-102.5204315,"1316.65",27,43.5483871,100,144,448,165,195,887,"47","1839","11.75","459.75",50374.60088,192067.6537,59104.01829,80227.65072,353027.9441,"18945.79277","734801.8677","[[0,3],[5,8],[10,7],[15,5],[20,2],[30,1],[125,1]]",357.3241906,0
"42312",48135002802,"Texas",31.8608799,31.78698921,-102.4056473,-102.4965363,31.82773018,-102.4514008,"1316.651724",2287,98.1138546,79.93708494,11577,19451,12833,16533,96259,"43","156653","10.75","39163.25",4056528.795,8245280.001,4598683.625,6811281.06,38414614.04,"17151.04932","62126387.52","[[0,465],[5,587],[10,474],[15,297],[20,155],[25,69],[30,43],[35,37],[40,29],[45,17],[50,14],[55,16],[60,16],[65,4],[70,6],[75,5],[85,3],[90,1],[95,6],[105,3],[115,4],[120,2],[125,2],[130,4],[135,1],[140,3],[145,5],[150,3],[155,1],[165,1],[170,2],[180,1],[200,1],[215,1],[225,1],[230,1],[250,1],[275,2],[280,1],[285,1],[420,1],[640,1]]",30211.22034,1
"42313",48135002900,"Texas",31.89751053,31.87445068,-102.2989502,-102.3168716,31.88632393,-102.3079071,"1316.65",1126,99.91326973,97.74305556,9931,23589,18895,26148,25478,"70","104041","17.5","26010.25",3390012.529,9728710.079,6719727.962,10332468.72,10004879.76,"26769.58167","40175799.05","[[0,72],[5,161],[10,226],[15,190],[20,153],[25,117],[30,63],[35,46],[40,31],[45,14],[50,13],[55,9],[60,2],[65,6],[70,4],[75,1],[80,1],[85,2],[100,2],[105,1],[115,3],[120,1],[125,1],[130,1],[135,1],[210,1],[240,1],[550,1],[645,1],[995,1]]",19536.94663,1
"42314",48135003000,"Texas",32.08721161,31.65127945,-102.2870483,-102.5045624,31.93224907,-102.3669662,"1316.659802",2667,93.36601307,93.34966748,14133,54611,30399,57615,195868,"64","352626","16","88156.5",4799180.042,22898985.14,10929262.69,22931098.85,77635951.33,"25336.72488","139194478","[[0,188],[5,446],[10,569],[15,402],[20,251],[25,172],[30,104],[35,69],[40,67],[45,50],[50,36],[55,39],[60,31],[65,26],[70,22],[75,14],[80,17],[85,14],[90,13],[95,7],[100,12],[105,16],[110,3],[115,4],[120,2],[125,2],[130,7],[135,3],[140,4],[145,4],[150,4],[155,2],[160,3],[165,2],[170,4],[180,1],[185,2],[190,4],[195,2],[220,4],[225,3],[230,1],[235,3],[255,1],[270,1],[275,3],[280,1],[285,2],[290,3],[310,1],[315,3],[360,1],[370,1],[405,1],[435,1],[460,1],[470,1],[505,1],[515,1],[555,1],[620,1],[650,1],[710,1],[715,1],[720,1],[805,1],[840,1],[925,1],[930,1],[990,1],[995,1],[1000,3]]",67688.38838,5
"42315",48135003100,"Texas",31.85671997,31.83392906,-102.3648682,-102.3911972,31.84560966,-102.3787613,"1316.65",1569,99.71894323,88.44419391,9692,17173,9860,16773,129948,"39","183446","9.75","45861.5",3329850.89,7036686.817,3397388.738,6992896.165,51171591.05,"15493.34263","71928413.66","[[0,313],[5,471],[10,239],[15,108],[20,62],[25,44],[30,39],[35,27],[40,25],[45,28],[50,15],[55,15],[60,15],[65,8],[70,10],[75,10],[80,6],[85,9],[90,13],[95,5],[100,14],[105,5],[110,6],[115,4],[120,5],[125,5],[130,8],[135,3],[140,1],[145,2],[150,2],[155,4],[160,2],[165,3],[170,1],[180,1],[185,4],[190,1],[195,4],[200,4],[215,1],[220,3],[225,1],[230,1],[245,1],[250,1],[255,1],[260,1],[285,1],[290,2],[335,2],[340,1],[370,1],[390,1],[440,1],[450,1],[480,1],[510,1],[520,1],[525,1],[610,1],[665,1],[745,1],[995,1]]",34977.81282,3
"42316",48141000101,"Texas",31.8989296,31.86965942,-106.4091034,-106.4408035,31.88643646,-106.428833,"1422.9",2516,99.69278034,96.9183359,9599,28410,12712,18839,108021,"48","177581","12","44395.25",3481155.037,12759547.2,5324090.534,7367066.5,45093108.48,"19912.01201","74024967.75","[[0,253],[5,688],[10,769],[15,457],[20,180],[25,48],[30,16],[35,12],[40,7],[45,6],[50,3],[55,7],[60,4],[65,7],[70,5],[75,4],[80,6],[85,2],[90,3],[95,1],[100,3],[105,2],[110,3],[115,3],[120,2],[130,2],[140,1],[150,2],[155,1],[165,2],[170,1],[185,1],[205,1],[255,1],[290,1],[330,1],[365,1],[385,1],[440,1],[445,1],[515,1],[560,1],[670,1],[675,1],[995,3]]",31877.59206,26
"42317",48141000106,"Texas",31.93069077,31.91284943,-106.419281,-106.4412994,31.92055321,-106.4304199,"1422.9",2051,99.90684676,95.61771562,10391,24153,23245,25691,24074,"46","107554","11.5","26888.5",3839722.561,10794161.69,9493485.514,10365772.19,10004943.92,"18867.0387","44498085.87","[[0,217],[5,605],[10,719],[15,375],[20,104],[25,19],[30,1],[35,1],[45,1],[50,1],[60,1],[135,1],[145,1],[160,1],[290,1],[720,1],[790,1],[1000,1]]",19162.34309,20
"42318",48141000107,"Texas",31.92836952,31.91349983,-106.4072571,-106.4232864,31.92067909,-106.414711,"1422.9",1844,99.89451477,97.36008448,7850,13361,4959,11150,36763,"37","74083","9.25","18520.75",2927012.813,6004996.607,2048166.787,4486416.898,15299351.76,"15463.658","30765944.87","[[0,200],[5,834],[10,642],[15,141],[20,12],[25,5],[30,1],[40,2],[45,1],[60,1],[75,1],[105,1],[165,1],[215,1],[285,1]]",13248.83036,6
"42319",48141000108,"Texas",31.92845917,31.90204048,-106.3894272,-106.4075928,31.91962051,-106.4013596,"1422.9",648,99.17355372,90,2332,5412,2786,4480,19724,"32","34734","8","8683.5",869594.7955,2430690.321,1133343.173,1785968.8,8251604.055,"13133.75653","14471201.14","[[0,153],[5,250],[10,149],[15,52],[20,11],[25,6],[30,2],[35,1],[40,2],[45,1],[50,2],[55,3],[60,1],[65,1],[70,1],[80,1],[85,1],[90,1],[95,1],[105,1],[135,1],[145,1],[210,1],[225,1],[235,1],[360,1],[370,1],[405,1]]",6231.776396,5
"42320",48141000109,"Texas",31.91400909,31.90537071,-106.4070663,-106.4240494,31.90994072,-106.4155884,"1422.9",1283,100,98.08868502,7314,15200,6611,8844,21541,"38","59510","9.5","14877.5",2722495.872,6472936.741,2750737.777,3546393.773,8946209.455,"15712.14832","24438773.62","[[0,116],[5,562],[10,471],[15,97],[20,21],[25,1],[30,1],[35,1],[60,2],[85,3],[105,1],[125,1],[130,1],[135,1],[150,1],[180,1],[220,1],[1000,1]]",10524.14178,10
"42321",48141000110,"Texas",31.90645981,31.89871979,-106.4069672,-106.4244232,31.90257072,-106.4156723,"1422.9",880,100,97.45293466,2565,6853,2413,6750,31858,"37","50439","9.25","12609.75",939608.5888,3071150.561,984620.9376,2686481.482,13292971.6,"15044.2355","20974833.17","[[0,118],[5,369],[10,203],[15,101],[20,29],[25,11],[30,14],[35,3],[40,2],[45,6],[50,5],[55,1],[60,3],[65,1],[70,1],[75,2],[80,1],[85,1],[105,1],[125,1],[135,1],[160,1],[175,2],[360,1],[470,1],[765,1]]",9032.454802,5
"42322",48141000111,"Texas",31.91360092,31.89826965,-106.4322968,-106.4412003,31.90641022,-106.4373779,"1422.9",749,100,99.07407407,5200,12871,6823,9102,14825,"56","48821","14","12205.25",1914636.876,5802756.429,2832195.614,3593547.433,6156692.677,"23128.33492","20299829.03","[[0,24],[5,125],[10,275],[15,221],[20,63],[25,13],[30,12],[35,3],[40,1],[45,1],[50,2],[55,3],[65,2],[75,1],[80,1],[85,1],[995,1]]",8741.775761,5
"42323",48141000112,"Texas",31.91375923,31.89852905,-106.4236298,-106.4353104,31.90592194,-106.4289474,"1422.9",1415,99.79577944,96.52114598,5081,10595,5966,10323,27943,"37","59908","9.25","14977",1891586.992,4749397.749,2447085.075,4142332.343,11594817.82,"15171.50287","24825219.97","[[0,182],[5,609],[10,446],[15,137],[20,25],[25,5],[30,1],[35,1],[55,1],[60,1],[80,2],[90,1],[170,1],[235,1],[310,2]]",10690.55833,8
"42324",48141000204,"Texas",31.89895058,31.87121964,-106.3885727,-106.4068375,31.88968658,-106.4004822,"1422.9",1679,99.94131455,98.59072225,10085,16967,8054,9037,82235,"44","126378","11","31594.5",3765598.73,7578558.58,3392585.153,3575685.595,34590371.76,"18183.11741","52902799.81","[[0,146],[5,522],[10,652],[15,269],[20,35],[25,9],[30,3],[35,5],[40,2],[45,3],[55,2],[60,1],[65,3],[70,1],[80,1],[85,1],[90,1],[115,1],[120,1],[125,1],[145,1],[165,1],[185,1],[200,1],[250,1],[280,1],[375,1],[390,1],[435,1],[600,1],[605,1],[715,1],[790,1],[945,1],[995,5],[1000,1]]",22781.69005,16
"42325",48141000205,"Texas",31.90204048,31.87730026,-106.4063568,-106.4226303,31.8864727,-106.4123383,"1422.9",981,99.7098646,95.15033948,5602,9534,5974,11740,39916,"44","72766","11","18191.5",2059801.288,4295903.26,2397375.829,4789890.289,16648761.97,"18052.405","30191732.64","[[0,111],[5,302],[10,272],[15,138],[20,60],[25,15],[30,8],[35,17],[40,13],[45,6],[50,3],[55,2],[60,6],[65,1],[70,5],[80,1],[85,1],[90,1],[95,1],[100,1],[105,2],[110,2],[115,1],[130,1],[165,2],[190,1],[195,1],[235,1],[265,1],[275,1],[360,1],[645,1],[710,1],[995,1]]",13001.55564,5
"42326",48141000206,"Texas",31.88072014,31.86985016,-106.4061279,-106.4282532,31.8743,-106.4153595,"1422.9",1565,99.87349779,99.11336289,12756,17170,11297,12457,28161,"45","81841","11.25","20460.25",4779671.554,7647854.675,4559098.283,5107238.148,11677430.16,"18646.04067","33771292.81","[[0,50],[5,542],[10,676],[15,250],[20,27],[25,3],[30,1],[35,1],[40,1],[50,1],[65,1],[70,1],[75,1],[80,1],[95,1],[110,1],[130,1],[135,1],[140,1],[145,2],[470,1],[995,1]]",14543.03228,16
"42327",48141000207,"Texas",31.91020966,31.89883041,-106.3840103,-106.4069672,31.9037323,-106.3965225,"1422.9",812,99.55908289,71.92205492,3096,9016,4156,8543,18880,"36","43691","9","10922.75",1139765.883,4139788.807,1707253.485,3409187.834,7878287.433,"14998.21597","18274283.44","[[0,133],[5,343],[10,213],[15,61],[20,20],[25,13],[30,2],[35,1],[40,4],[45,2],[50,2],[55,1],[70,1],[75,4],[85,1],[90,2],[100,1],[120,1],[125,1],[150,1],[205,1],[290,1],[315,1],[450,1],[550,1]]",7869.509039,6
"42328",48141000208,"Texas",31.92840958,31.9061203,-106.3706436,-106.4015884,31.91805458,-106.3860016,"1422.9",295,25.90799031,91.90031153,390,1676,1964,5216,7351,"37","16597","9.25","4149.25",145515.5801,775655.1564,808356.394,2102314.606,3106598.961,"15144.65046","6938440.697","[[0,37],[5,138],[10,91],[15,13],[20,2],[25,2],[40,1],[45,2],[60,1],[65,1],[80,1],[115,1],[140,1],[170,1],[240,1],[245,1],[265,1]]",2987.921357,4
"42329",48141000301,"Texas",31.86993027,31.8484993,-106.4227829,-106.4400711,31.85736275,-106.4296188,"1422.9",1417,99.27679158,93.8410596,8445,14644,3914,10479,51897,"38","89379","9.5","22344.75",3140159.583,6558492.642,1603438.915,4249035.323,21644227,"15702.13529","37195353.46","[[0,220],[5,531],[10,373],[15,156],[20,37],[25,18],[30,13],[35,6],[40,9],[45,4],[50,2],[55,6],[60,9],[65,3],[70,3],[75,5],[80,2],[90,1],[95,2],[105,1],[130,2],[135,1],[150,1],[165,1],[175,1],[200,1],[205,1],[280,1],[295,1],[325,1],[365,1],[490,1],[715,1],[795,1],[1000,1]]",16017.54571,8
"42330",48141000302,"Texas",31.87022018,31.84680939,-106.4068985,-106.4232635,31.8618679,-106.4175415,"1422.9",1625,100,97.4805039,6552,10321,5743,12657,34588,"37","69861","9.25","17465.25",2439521.417,4639471.812,2333369.799,5140627.695,14394150.77,"15241.77666","28947141.49","[[0,180],[5,731],[10,505],[15,139],[20,30],[25,12],[30,8],[35,1],[40,4],[45,4],[55,1],[60,1],[80,1],[85,1],[90,1],[110,2],[120,2],[160,1],[275,1]]",12465.59365,10
"42331",48141000401,"Texas",31.86948013,31.81826019,-106.4497604,-106.4949417,31.84972954,-106.4707565,"1422.9",1991,98.01084991,91.83579336,14565,30237,21534,24149,44792,"57","135277","14.25","33819.25",5403281.902,13539413.33,8888765.766,9617056.803,18553520.1,"23486.52598","56002037.9","[[0,161],[5,404],[10,481],[15,451],[20,235],[25,118],[30,53],[35,22],[40,17],[45,23],[50,7],[55,3],[60,3],[65,2],[70,1],[75,1],[80,2],[85,1],[100,1],[235,1],[295,1],[400,1],[620,1],[1000,1]]",24116.32417,42
"42332",48141000403,"Texas",31.86963081,31.85144043,-106.4404602,-106.4502029,31.86054993,-106.4453278,"1422.9",1022,99.72324723,94.54209066,6918,12452,2477,8738,18091,"38","48676","9.5","12169",2574303.309,5606260.966,1009882.725,3514294.944,7518581.28,"16103.91136","20223323.22","[[0,149],[5,382],[10,307],[15,119],[20,30],[25,9],[30,4],[35,3],[40,4],[45,1],[60,1],[65,4],[80,1],[85,1],[90,1],[130,1],[135,1],[160,1],[180,1],[195,1],[220,1]]",8708.829838,9
"42333",48141000404,"Texas",31.8698597,31.85170937,-106.4282532,-106.4408798,31.86362648,-106.4365311,"1422.9",509,99.08592322,93.91143911,3462,5824,1867,4397,28090,"50","43640","12.5","10910",1268222.529,2619454.273,776795.2259,1753836.76,11692183.54,"20899.52524","18110492.33","[[0,61],[5,141],[10,84],[15,56],[20,48],[25,31],[30,18],[35,10],[40,10],[45,11],[50,7],[55,1],[60,6],[65,6],[70,4],[75,1],[80,2],[85,1],[95,1],[115,1],[120,1],[130,1],[135,1],[145,1],[175,1],[190,1],[270,1],[275,1],[375,1]]",7798.975186,5
"42334",48141000600,"Texas",31.84482002,31.82567024,-106.4383469,-106.4573822,31.83226776,-106.4485092,"1422.9",1263,99.71631206,89.82930299,4542,10679,3910,11935,21890,"32","52956","8","13239",1680657.182,4812973.637,1599490.392,4798466.392,9124391.194,"13383.43262","22015978.8","[[0,288],[5,498],[10,289],[15,107],[20,40],[25,9],[30,4],[35,9],[40,6],[50,1],[55,3],[60,1],[65,1],[85,1],[90,1],[95,1],[115,1],[200,1],[240,1],[315,1]]",9480.80644,5
"42335",48141000800,"Texas",31.82168961,31.81258011,-106.4391098,-106.465889,31.81677246,-106.4517212,"1422.9",1289,99.18422842,88.34818369,7477,14246,3889,12391,30263,"37","68266","9.25","17066.5",2742110.937,6412890.427,1591246.284,4981705.06,12604526.71,"15529.78638","28332479.42","[[0,303],[5,381],[10,254],[15,141],[20,92],[25,51],[30,19],[35,9],[40,7],[45,8],[50,3],[55,3],[60,4],[65,1],[70,2],[75,2],[85,1],[95,3],[110,2],[195,1],[420,1],[525,1]]",12200.89989,2
"42336",48141000900,"Texas",31.85070038,31.78323936,-106.4410019,-106.4973679,31.81558609,-106.4753113,"1422.9",1820,99.08925319,83.63970588,6233,14843,6344,15528,34389,"28","77337","7","19334.25",2297242.605,6722456.265,2581015.453,6212329.148,14313216.92,"11586.71648","32126260.39","[[0,538],[5,731],[10,319],[15,92],[20,31],[25,18],[30,19],[35,14],[40,4],[45,6],[50,4],[55,8],[60,3],[65,2],[70,7],[75,4],[80,4],[85,1],[90,3],[95,1],[100,1],[105,2],[110,2],[120,1],[125,1],[170,1],[185,1],[190,1],[215,1]]",13834.62708,5
"42337",48141001001,"Texas",31.80493927,31.79488945,-106.4568329,-106.469017,31.79968452,-106.4619522,"1422.9",859,99.16743756,80.13059701,3143,6542,2163,6829,8962,"25","27639","6.25","6909.75",1163170.643,2968132.377,877775.6881,2741271.382,3744094.053,"10821.84576","11494444.14","[[0,301],[5,339],[10,158],[15,25],[20,18],[25,3],[30,4],[35,3],[40,1],[45,1],[50,4],[60,1],[115,1]]",4949.886674,3
"42338",48141001002,"Texas",31.80493927,31.79486084,-106.4422531,-106.456871,31.80048943,-106.4505615,"1422.9",950,98.62792575,77.74140753,2476,6342,6137,6171,11372,"23","32498","5.75","8124.5",915100.3363,2879134.909,2493820.164,2475611.87,4747373.613,"9422.630591","13511040.89","[[0,392],[5,378],[10,123],[15,33],[20,8],[25,4],[30,2],[35,1],[50,2],[55,1],[80,1],[90,1],[120,1],[125,1],[245,1],[995,1]]",5818.299731,3
"42339",48141001104,"Texas",31.83937073,31.81508064,-106.5277481,-106.570488,31.82837677,-106.5495605,"1422.9",2070,99.55156951,93.24324324,18410,31204,22079,25779,78827,"57","176299","14.25","44074.75",6858860.811,14050641.99,8808441.842,10761442.85,33113394.69,"23523.44515","73592782.19","[[0,187],[5,370],[10,574],[15,510],[20,205],[25,56],[30,35],[35,19],[40,22],[45,17],[50,8],[55,5],[60,6],[65,3],[70,4],[75,2],[80,5],[85,2],[90,4],[95,1],[100,4],[105,4],[110,1],[115,1],[125,2],[140,1],[150,1],[160,2],[165,2],[180,2],[190,1],[235,1],[240,3],[390,1],[685,1],[695,1],[925,1],[965,1],[980,1],[995,3],[1000,1]]",31691.47871,21
"42340",48141001107,"Texas",31.86193085,31.8494606,-106.5206299,-106.5640717,31.85650444,-106.5440598,"1422.9",2114,99.8678996,93.20987654,4121,23220,18719,22243,26600,"33","94903","8.25","23725.75",1483299.117,10442631.46,7614888.408,8775104.069,11109752.79,"13557.12034","39425675.85","[[0,477],[5,811],[10,515],[15,187],[20,62],[25,20],[30,8],[35,6],[40,5],[45,2],[50,2],[60,1],[65,1],[85,3],[90,1],[95,2],[100,1],[105,1],[115,2],[125,1],[155,1],[170,1],[245,1],[255,1],[865,1],[995,1]]",16977.99607,28
"42341",48141001109,"Texas",31.85757065,31.83819962,-106.5100098,-106.5418015,31.84813118,-106.5256729,"1422.9",1728,99.72766885,94.37465866,9854,26208,15955,20113,42051,"52","114181","13","28545.25",3646162.885,11584362.99,6410086.16,8162699.931,17459799.81,"21184.37444","47263111.78","[[0,214],[5,427],[10,368],[15,274],[20,197],[25,109],[30,58],[35,29],[40,13],[45,12],[50,9],[55,3],[60,1],[70,2],[75,1],[80,1],[85,1],[120,2],[135,1],[225,1],[230,2],[270,1],[495,1],[1000,1]]",20353.05442,36
"42342",48141001110,"Texas",31.8483696,31.82452011,-106.5065765,-106.5277481,31.83444405,-106.5175629,"1422.9",1243,99.7723824,94.52471483,7355,20267,12763,14756,29478,"55","84619","13.75","21154.75",2710946.294,9108557.053,5061927.443,6038664.626,12285628.79,"23370.73381","35205724.21","[[0,151],[5,283],[10,246],[15,188],[20,142],[25,99],[30,57],[35,27],[40,16],[45,9],[50,5],[55,3],[60,2],[65,1],[70,2],[75,4],[80,4],[120,1],[135,1],[325,1],[390,1]]",15160.74574,24
"42343",48141001111,"Texas",31.86145973,31.8032093,-106.4831238,-106.5231171,31.82785988,-106.5014801,"1422.9",823,99.4425864,92.26457399,2492,8583,6218,8862,33048,"49","59203","12.25","14800.75",918113.4008,3866564.836,2478867.07,3655608.777,13833458.99,"20434.31211","24752613.07","[[0,105],[5,213],[10,182],[15,114],[20,80],[25,40],[30,22],[35,18],[40,13],[45,6],[50,4],[55,4],[60,2],[65,1],[70,1],[75,3],[85,1],[95,1],[100,1],[105,1],[110,1],[120,1],[125,1],[130,1],[135,1],[145,1],[175,1],[230,1],[305,1],[350,1],[445,1]]",10659.2914,13
"42344",48141001112,"Texas",31.85371971,31.84139061,-106.5356522,-106.561058,31.84752655,-106.5490875,"1422.9",1457,99.67553537,94.85677083,9957,19732,9354,13068,20434,"46","72545","11.5","18136.25",3699100.552,8840977.96,3773922.131,5330570.467,8528064.946,"19490.95654","30172636.06","[[0,208],[5,386],[10,378],[15,331],[20,109],[25,24],[30,8],[35,3],[40,2],[45,1],[50,1],[55,1],[60,1],[85,1],[105,1],[140,1],[230,1]]",12993.33202,25
"42345",48141001113,"Texas",31.84540939,31.82863998,-106.5257111,-106.5595932,31.83802414,-106.5415192,"1422.9",1639,99.12039582,90.90404881,9536,17505,16077,18771,62675,"55","124564","13.75","31141",3538453.754,7852545.181,6535849.036,7601854.819,26137171.48,"22950.1627","51665874.27","[[0,148],[5,306],[10,491],[15,371],[20,138],[25,60],[30,33],[35,21],[40,10],[45,8],[50,9],[55,5],[60,5],[65,2],[70,2],[75,2],[80,1],[85,2],[95,3],[100,1],[110,2],[115,2],[120,2],[125,2],[165,1],[175,2],[240,1],[275,1],[295,1],[340,1],[395,1],[430,1],[545,1],[640,1],[720,1],[1000,1]]",22249.02913,12
"42346",48141001114,"Texas",31.82863998,31.80931091,-106.515831,-106.5496674,31.81809044,-106.5331268,"1422.9",1073,99.9092559,97.4568574,9702,16759,10816,12253,49063,"58","98593","14.5","24648.25",3588269.784,7534427.74,4283721.892,5118744.488,20619980.55,"24172.16636","41145144.45","[[0,61],[5,176],[10,312],[15,286],[20,95],[25,47],[30,21],[35,11],[40,9],[45,11],[50,6],[55,1],[60,5],[65,1],[70,2],[75,1],[80,1],[90,2],[95,1],[110,2],[115,1],[120,1],[125,1],[175,1],[180,1],[185,1],[195,1],[205,1],[215,1],[240,1],[260,1],[285,1],[320,1],[330,1],[340,1],[410,1],[470,1],[520,1],[560,2],[600,1],[995,1]]",17718.45595,7
"42347",48141001115,"Texas",31.8180294,31.7929306,-106.5093231,-106.5365372,31.80746269,-106.5192795,"1422.9",431,99.57264957,92.48927039,1994,4854,4053,4607,20481,"49","35989","12.25","8997.25",724890.0949,2195843.87,1639303.411,1873240.702,8582619.784,"20306.60334","15015897.86","[[0,68],[5,96],[10,95],[15,62],[20,23],[25,17],[30,11],[35,12],[40,7],[45,3],[50,8],[55,1],[60,6],[65,2],[70,4],[75,2],[80,1],[95,1],[100,1],[110,1],[125,1],[130,2],[135,1],[150,1],[190,1],[195,1],[230,1],[240,1],[255,1]]",6466.340764,4
"42348",48141001201,"Texas",31.86362076,31.83930969,-106.5701904,-106.5870895,31.85191536,-106.578743,"1422.9",1116,99.38223938,86.71328671,3385,7033,4345,5374,46850,"36","66987","9","16746.75",1258188.157,3177091.812,1712700.458,2224950.855,19718063.97,"15343.82314","28090995.26","[[0,253],[5,369],[10,285],[15,105],[20,29],[25,8],[30,8],[35,5],[40,6],[45,4],[50,3],[55,3],[60,8],[65,2],[70,3],[75,3],[80,2],[90,2],[105,2],[110,1],[115,2],[130,2],[135,1],[145,1],[155,1],[195,2],[215,1],[245,1],[255,1],[365,1],[700,1],[995,1]]",12096.90885,2
"42349",48141001202,"Texas",31.86364937,31.83724976,-106.5591278,-106.5770264,31.85107803,-106.5675964,"1422.9",1395,99.87171264,89.59537572,2979,13441,11953,16627,31908,"32","76908","8","19227",1087941.648,6089187.246,4833460.615,6822914.201,13414270.13,"13177.25159","32247773.84","[[0,330],[5,534],[10,319],[15,134],[20,22],[25,6],[30,4],[35,5],[40,7],[45,3],[50,4],[70,2],[75,5],[80,2],[90,2],[95,2],[115,2],[125,1],[130,1],[190,1],[210,1],[215,1],[265,1],[280,1],[345,1],[630,1],[870,1],[995,2]]",13886.95478,12
"42350",48141001203,"Texas",31.84128952,31.80661011,-106.5450897,-106.5800629,31.82340813,-106.5622635,"1422.9",424,100,94.01330377,1808,3353,3545,4006,58391,"51","71103","12.75","17775.75",672027.8711,1511105.024,1370617.217,1711465.54,24665220.86,"21248.5291","29930436.52","[[0,41],[5,120],[10,68],[15,33],[20,26],[25,17],[30,8],[35,7],[40,10],[45,7],[50,4],[55,6],[60,8],[65,5],[70,6],[75,6],[80,1],[85,1],[90,1],[95,2],[100,1],[105,4],[115,2],[120,3],[125,2],[130,2],[135,3],[140,1],[145,2],[150,1],[155,4],[160,1],[165,1],[170,1],[175,2],[190,2],[195,1],[205,1],[220,2],[230,1],[255,1],[265,1],[280,1],[300,1],[315,1],[430,1],[440,1],[550,1],[865,1],[1000,1]]",12889.03291,2
"42351",48141001301,"Texas",31.86613083,31.84123993,-106.5797501,-106.6064529,31.85272217,-106.5947571,"1422.9",1059,99.58949097,87.30420445,4144,13006,7002,9619,24392,"41","58163","10.25","14540.75",1511657.327,5684455.707,2785382.813,3811425.452,10013494.05,"16537.0812","23806415.35","[[0,154],[5,348],[10,257],[15,137],[20,82],[25,32],[30,22],[35,12],[40,1],[45,4],[50,3],[55,4],[85,1],[495,1],[995,1]]",10251.82746,23
"42352",48141001302,"Texas",31.84623909,31.80804062,-106.5502396,-106.605751,31.82763672,-106.5836411,"1422.9",2490,99.3598862,89.11954188,9484,26448,17194,23199,59162,"44","135487","11","33871.75",3483045.243,11526133.62,6694763.113,9458291.223,24219420.97,"18086.40417","55381654.17","[[0,361],[5,701],[10,653],[15,374],[20,193],[25,79],[30,56],[35,27],[40,14],[45,7],[50,5],[55,5],[60,1],[65,1],[70,2],[75,2],[85,2],[95,1],[100,1],[105,1],[110,1],[145,1],[205,1],[995,1]]",23849.16648,54
